Inlet TDS (g/kg),Outlet TDS (g/kg),Flow (L/s),CAPEX (kUSD/year),OPEX (kUSD/year),Energy (kW/year),Recovery,Status
39.69991957,44.29231159,16.45780788,212.0104582,630.7608764,450.5434831,0.103683729,1
39.69991957,46.73739742,16.45780788,212.0104582,630.7608764,450.5434831,0.150574877,1
39.69991957,121.6786971,16.45780788,212.0104582,630.7608764,450.5434831,0.673731553,1
39.69991957,280.4478701,16.45780788,206.8871302,1057.585911,755.4185081,0.858441002,1
39.69991957,44.79355206,16.45780788,212.0104582,630.7608764,450.5434831,0.11371352,1
163.8995097,229.8455567,16.45780788,129.9005057,562.0084487,401.4346062,0.286914605,1
45.8909094,64.35541901,16.45780788,205.960479,617.4586865,441.041919,0.286914605,1
45.8909094,99.48074919,16.45780788,205.960479,617.4586865,441.041919,0.538695579,1
45.8909094,134.0751344,16.45780788,206.0601892,617.9279543,441.3771102,0.657722443,1
45.8909094,88.39561123,16.45780788,205.960479,617.4586865,441.041919,0.480846291,1
45.8909094,51.19946037,16.45780788,205.960479,617.4586865,441.041919,0.103683729,1
45.8909094,54.02584423,16.45780788,205.960479,617.4586865,441.041919,0.150574877,1
45.8909094,140.6538383,16.45780788,210.3506978,639.4922259,456.7801614,0.673731553,1
166.1365111,232.9826304,16.45780788,130.5023196,567.4612381,405.3294558,0.286914605,1
68.91033792,96.63686618,16.45780788,171.1270457,546.2273497,390.1623926,0.286914605,1
68.91033792,149.3814817,16.45780788,181.5995268,583.2499941,416.6071386,0.538695579,1
68.91033792,201.328824,16.45780788,222.3978413,778.957904,556.3985029,0.657722443,1
68.91033792,132.7359061,16.45780788,171.1270457,546.2273497,390.1623926,0.480846291,1
68.91033792,76.88172148,16.45780788,171.1270457,546.2273497,390.1623926,0.103683729,1
68.91033792,81.12585326,16.45780788,171.1270457,546.2273497,390.1623926,0.150574877,1
68.91033792,211.2074843,16.45780788,226.7894464,813.4833262,581.0595187,0.673731553,1
123.736035,173.5220435,16.45780788,119.9266609,473.3063918,338.0759941,0.286914605,1
123.736035,268.230759,16.45780788,218.0661794,896.0122313,640.0087366,0.538695579,1
178.7399574,250.6571564,23.09842264,177.6315102,840.317505,600.2267893,0.286914605,1
136.5510556,191.493272,23.09842264,163.3329495,700.7618599,500.5441856,0.286914605,1
136.5510556,296.0107239,23.09842264,312.1428357,1383.833625,988.4525895,0.538695579,1
171.1722498,240.0445317,23.09842264,174.9021691,813.3044364,580.9317403,0.286914605,1
99.57201141,139.6354659,23.09842264,160.5965335,595.0394917,425.0282084,0.286914605,1
99.57201141,215.8488124,23.09842264,276.9505606,1043.455781,745.3255577,0.538695579,1
99.57201141,290.9101386,23.09842264,331.1700068,1484.285842,1060.204173,0.657722443,1
99.57201141,191.7967834,23.09842264,242.0501044,893.8406418,638.4576013,0.480846291,1
99.57201141,111.0902642,23.09842264,160.5965335,595.0394917,425.0282084,0.103683729,1
99.57201141,117.2228236,23.09842264,160.5965335,595.0394917,425.0282084,0.150574877,1
132.2831082,185.5080879,23.09842264,162.0129532,688.1479742,491.5342673,0.286914605,1
132.2831082,286.7588131,23.09842264,307.9313764,1340.812641,957.7233148,0.538695579,1
148.7734534,208.6334322,23.09842264,167.2437995,738.4181359,527.4415257,0.286914605,1
79.03455976,110.8346354,23.09842264,208.7070304,709.8498934,507.0356382,0.286914605,1
79.03455976,171.3284247,23.09842264,259.1263789,886.9451166,633.5322261,0.538695579,1
79.03455976,230.9078064,23.09842264,318.7099105,1208.837089,863.4550634,0.657722443,1
79.03455976,152.2373017,23.09842264,227.086965,770.7463887,550.5331348,0.480846291,1
79.03455976,88.17708915,23.09842264,208.7070304,709.8498934,507.0356382,0.103683729,1
79.03455976,93.04476354,23.09842264,208.7070304,709.8498934,507.0356382,0.150574877,1
79.03455976,242.2378273,23.09842264,324.3420237,1266.419216,904.5851545,0.673731553,1
45.29836243,63.52445686,23.09842264,288.8261149,868.554881,620.3963435,0.286914605,1
45.29836243,98.19624606,23.09842264,288.8261149,868.554881,620.3963435,0.538695579,1
45.29836243,132.3439459,23.09842264,288.8261149,868.554881,620.3963435,0.657722443,1
45.29836243,87.25424025,23.09842264,288.8261149,868.554881,620.3963435,0.480846291,1
45.29836243,50.53836897,23.09842264,288.8261149,868.554881,620.3963435,0.103683729,1
45.29836243,53.32825834,23.09842264,288.8261149,868.554881,620.3963435,0.150574877,1
45.29836243,138.837705,23.09842264,293.5433002,891.9958387,637.1398848,0.673731553,1
138.3445728,194.0084227,23.09842264,163.8947534,706.1453552,504.3895394,0.286914605,1
138.3445728,299.8986494,23.09842264,313.9315145,1403.111863,1002.22276,0.538695579,1
166.8289472,233.9536727,23.09842264,173.3680753,798.1907557,570.1362541,0.286914605,1
40.46175289,56.74180563,23.09842264,295.9578119,883.1874453,630.8481752,0.286914605,1
40.46175289,87.71160877,23.09842264,295.9578119,883.1874453,630.8481752,0.538695579,1
40.46175289,118.2132808,23.09842264,295.9578119,883.1874453,630.8481752,0.657722443,1
40.46175289,77.9379059,23.09842264,295.9578119,883.1874453,630.8481752,0.480846291,1
40.46175289,45.14227198,23.09842264,295.9578119,883.1874453,630.8481752,0.103683729,1
40.46175289,47.6342785,23.09842264,295.9578119,883.1874453,630.8481752,0.150574877,1
40.46175289,124.0136864,23.09842264,295.9578119,883.1874453,630.8481752,0.673731553,1
40.46175289,285.8296073,23.09842264,278.9797509,1506.954177,1076.395841,0.858441002,1
40.46175289,45.65313115,23.09842264,295.9578119,883.1874453,630.8481752,0.11371352,1
62.08722632,87.0684307,23.09842264,253.1075767,800.7721481,571.9801058,0.286914605,1
62.08722632,134.5905729,23.09842264,253.1075767,800.7721481,571.9801058,0.538695579,1
62.08722632,181.3943834,23.09842264,302.8087557,1020.823662,729.1597589,0.657722443,1
62.08722632,119.593148,23.09842264,253.1075767,800.7721481,571.9801058,0.480846291,1
62.08722632,69.2693286,23.09842264,253.1075767,800.7721481,571.9801058,0.103683729,1
62.08722632,73.09323047,23.09842264,253.1075767,800.7721481,571.9801058,0.150574877,1
62.08722632,190.2949147,23.09842264,308.8984669,1063.481685,759.629775,0.673731553,1
199.0520069,279.1418927,23.09842264,185.3209066,917.0753585,655.0538275,0.286914605,1
180.4249018,253.0200492,23.09842264,178.2489973,846.4492612,604.6066151,0.286914605,1
39.69991957,55.67344365,23.09842264,296.8922129,885.2686466,632.3347476,0.286914605,1
39.69991957,86.06013246,23.09842264,296.8922129,885.2686466,632.3347476,0.538695579,1
39.69991957,115.9875043,23.09842264,296.8922129,885.2686466,632.3347476,0.657722443,1
39.69991957,76.47045356,23.09842264,296.8922129,885.2686466,632.3347476,0.480846291,1
39.69991957,44.29231159,23.09842264,296.8922129,885.2686466,632.3347476,0.103683729,1
39.69991957,46.73739742,23.09842264,296.8922129,885.2686466,632.3347476,0.150574877,1
39.69991957,121.6786971,23.09842264,296.8922129,885.2686466,632.3347476,0.673731553,1
39.69991957,280.4478701,23.09842264,279.0441333,1484.314712,1060.224794,0.858441002,1
39.69991957,44.79355206,23.09842264,296.8922129,885.2686466,632.3347476,0.11371352,1
163.8995097,229.8455567,23.09842264,172.3466636,788.1577664,562.9698331,0.286914605,1
45.8909094,64.35541901,23.09842264,287.8250276,866.5991127,618.9993662,0.286914605,1
45.8909094,99.48074919,23.09842264,287.8250276,866.5991127,618.9993662,0.538695579,1
45.8909094,134.0751344,23.09842264,287.967724,867.2577267,619.4698048,0.657722443,1
45.8909094,88.39561123,23.09842264,287.8250276,866.5991127,618.9993662,0.480846291,1
45.8909094,51.19946037,23.09842264,287.8250276,866.5991127,618.9993662,0.103683729,1
45.8909094,54.02584423,23.09842264,287.8250276,866.5991127,618.9993662,0.150574877,1
45.8909094,140.6538383,23.09842264,294.0746385,897.5230369,641.0878835,0.673731553,1
166.1365111,232.9826304,23.09842264,173.125676,795.8075466,568.4339619,0.286914605,1
68.91033792,96.63686618,23.09842264,235.7709644,766.6264105,547.5902932,0.286914605,1
68.91033792,149.3814817,23.09842264,250.9607164,818.5874429,584.7053164,0.538695579,1
68.91033792,201.328824,23.09842264,309.2128527,1093.262178,780.9015556,0.657722443,1
68.91033792,132.7359061,23.09842264,235.7709644,766.6264105,547.5902932,0.480846291,1
68.91033792,76.88172148,23.09842264,235.7709644,766.6264105,547.5902932,0.103683729,1
68.91033792,81.12585326,23.09842264,235.7709644,766.6264105,547.5902932,0.150574877,1
68.91033792,211.2074843,23.09842264,315.1766173,1141.718376,815.5131255,0.673731553,1
123.736035,173.5220435,23.09842264,159.4418819,663.7221488,474.0872492,0.286914605,1
123.736035,268.230759,23.09842264,299.5979187,1257.547139,898.2479562,0.538695579,1
178.7399574,250.6571564,22.66536798,174.8033909,824.5927972,588.9948551,0.286914605,1
136.5510556,191.493272,22.66536798,160.7086964,687.6507914,491.1791367,0.286914605,1
136.5510556,296.0107239,22.66536798,306.5648082,1357.889187,969.9208476,0.538695579,1
171.1722498,240.0445317,22.66536798,172.1130808,798.0856793,570.0611995,0.286914605,1
99.57201141,139.6354659,22.66536798,157.9552096,583.8835512,417.0596794,0.286914605,1
99.57201141,215.8488124,22.66536798,271.9275185,1023.892826,731.3520186,0.538695579,1
99.57201141,290.9101386,22.66536798,325.3622889,1456.30676,1040.219114,0.657722443,1
99.57201141,191.7967834,22.66536798,237.7359829,877.082707,626.4876479,0.480846291,1
99.57201141,111.0902642,22.66536798,157.9552096,583.8835512,417.0596794,0.103683729,1
99.57201141,117.2228236,22.66536798,157.9552096,583.8835512,417.0596794,0.150574877,1
132.2831082,185.5080879,22.66536798,159.407486,675.2731121,482.3379372,0.286914605,1
132.2831082,286.7588131,22.66536798,302.4186169,1315.67477,939.7676925,0.538695579,1
148.7734534,208.6334322,22.66536798,164.5638783,724.6018867,517.5727762,0.286914605,1
79.03455976,110.8346354,22.66536798,205.0206401,696.5414605,497.5296146,0.286914605,1
79.03455976,171.3284247,22.66536798,254.3921265,870.3164607,621.6546148,0.538695579,1
79.03455976,230.9078064,22.66536798,312.8109613,1186.173526,847.2668045,0.657722443,1
79.03455976,152.2373017,22.66536798,223.0185129,756.2962539,540.2116099,0.480846291,1
79.03455976,88.17708915,22.66536798,205.0206401,696.5414605,497.5296146,0.103683729,1
79.03455976,93.04476354,22.66536798,205.0206401,696.5414605,497.5296146,0.150574877,1
79.03455976,242.2378273,22.66536798,318.3565275,1242.676091,887.6257791,0.673731553,1
45.29836243,63.52445686,22.66536798,283.3424021,852.2710095,608.7650068,0.286914605,1
45.29836243,98.19624606,22.66536798,283.3424021,852.2710095,608.7650068,0.538695579,1
45.29836243,132.3439459,22.66536798,283.3424021,852.2710095,608.7650068,0.657722443,1
45.29836243,87.25424025,22.66536798,283.3424021,852.2710095,608.7650068,0.480846291,1
45.29836243,50.53836897,22.66536798,283.3424021,852.2710095,608.7650068,0.103683729,1
45.29836243,53.32825834,22.66536798,283.3424021,852.2710095,608.7650068,0.150574877,1
45.29836243,138.837705,22.66536798,287.9656357,875.2724906,625.1946362,0.673731553,1
138.3445728,194.0084227,22.66536798,161.2625045,692.9334741,494.9524815,0.286914605,1
138.3445728,299.8986494,22.66536798,308.409378,1376.722684,983.3733455,0.538695579,1
166.8289472,233.9536727,22.66536798,170.6008863,783.2550677,559.4679055,0.286914605,1
40.46175289,56.74180563,22.66536798,290.3113263,866.6292391,619.020885,0.286914605,1
40.46175289,87.71160877,22.66536798,290.3113263,866.6292391,619.020885,0.538695579,1
40.46175289,118.2132808,22.66536798,290.3113263,866.6292391,619.020885,0.657722443,1
40.46175289,77.9379059,22.66536798,290.3113263,866.6292391,619.020885,0.480846291,1
40.46175289,45.14227198,22.66536798,290.3113263,866.6292391,619.020885,0.103683729,1
40.46175289,47.6342785,22.66536798,290.3113263,866.6292391,619.020885,0.150574877,1
40.46175289,124.0136864,22.66536798,290.3113263,866.6292391,619.020885,0.673731553,1
40.46175289,285.8296073,22.66536798,274.2957228,1478.701445,1056.215318,0.858441002,1
40.46175289,45.65313115,22.66536798,290.3113263,866.6292391,619.020885,0.11371352,1
62.08722632,87.0684307,22.66536798,248.4375551,785.7590833,561.256488,0.286914605,1
62.08722632,134.5905729,22.66536798,248.4375551,785.7590833,561.256488,0.538695579,1
62.08722632,181.3943834,22.66536798,297.1267494,1001.68502,715.4893,0.657722443,1
62.08722632,119.593148,22.66536798,248.4375551,785.7590833,561.256488,0.480846291,1
62.08722632,69.2693286,22.66536798,248.4375551,785.7590833,561.256488,0.103683729,1
62.08722632,73.09323047,22.66536798,248.4375551,785.7590833,561.256488,0.150574877,1
62.08722632,190.2949147,22.66536798,303.1061024,1043.54328,745.3880571,0.673731553,1
199.0520069,279.1418927,22.66536798,182.381911,899.9128936,642.794924,0.286914605,1
180.4249018,253.0200492,22.66536798,175.4120317,830.609704,593.2926457,0.286914605,1
39.69991957,55.67344365,22.66536798,291.2245489,868.6714216,620.4795868,0.286914605,1
39.69991957,86.06013246,22.66536798,291.2245489,868.6714216,620.4795868,0.538695579,1
39.69991957,115.9875043,22.66536798,291.2245489,868.6714216,620.4795868,0.657722443,1
39.69991957,76.47045356,22.66536798,291.2245489,868.6714216,620.4795868,0.480846291,1
39.69991957,44.29231159,22.66536798,291.2245489,868.6714216,620.4795868,0.103683729,1
39.69991957,46.73739742,22.66536798,291.2245489,868.6714216,620.4795868,0.150574877,1
39.69991957,121.6786971,22.66536798,291.2245489,868.6714216,620.4795868,0.673731553,1
39.69991957,280.4478701,22.66536798,274.3413035,1456.48643,1040.34745,0.858441002,1
39.69991957,44.79355206,22.66536798,291.2245489,868.6714216,620.4795868,0.11371352,1
163.8995097,229.8455567,22.66536798,169.5940437,773.4099861,552.4357043,0.286914605,1
45.8909094,64.35541901,22.66536798,282.3642347,850.3519084,607.3942203,0.286914605,1
45.8909094,99.48074919,22.66536798,282.3642347,850.3519084,607.3942203,0.538695579,1
45.8909094,134.0751344,22.66536798,282.5040424,850.9981747,607.855839,0.657722443,1
45.8909094,88.39561123,22.66536798,282.3642347,850.3519084,607.3942203,0.480846291,1
45.8909094,51.19946037,22.66536798,282.3642347,850.3519084,607.3942203,0.103683729,1
45.8909094,54.02584423,22.66536798,282.3642347,850.3519084,607.3942203,0.150574877,1
45.8909094,140.6538383,22.66536798,288.4892424,880.6960637,629.0686169,0.673731553,1
166.1365111,232.9826304,22.66536798,170.3619452,780.9164939,557.7974956,0.286914605,1
68.91033792,96.63686618,22.66536798,231.4894205,752.2535181,537.3239415,0.286914605,1
68.91033792,149.3814817,22.66536798,246.3602714,803.2403728,573.7431234,0.538695579,1
68.91033792,201.328824,22.66536798,303.4410863,1072.765441,766.2610294,0.657722443,1
68.91033792,132.7359061,22.66536798,231.4894205,752.2535181,537.3239415,0.480846291,1
68.91033792,76.88172148,22.66536798,231.4894205,752.2535181,537.3239415,0.103683729,1
68.91033792,81.12585326,22.66536798,231.4894205,752.2535181,537.3239415,0.150574877,1
68.91033792,211.2074843,22.66536798,309.3025501,1120.313171,800.2236934,0.673731553,1
123.736035,173.5220435,22.66536798,156.8730043,651.3046644,465.2176174,0.286914605,1
123.736035,268.230759,22.66536798,294.2152512,1233.970349,881.407392,0.538695579,1
178.7399574,250.6571564,3.837566247,45.91331133,140.8381522,100.5986802,0.286914605,1
136.5510556,191.493272,3.837566247,42.2914338,117.5156356,83.9397397,0.286914605,1
136.5510556,296.0107239,3.837566247,68.2417889,229.9097776,164.2212697,0.538695579,1
171.1722498,240.0445317,3.837566247,45.22301283,136.3262263,97.37587593,0.286914605,1
99.57201141,139.6354659,3.837566247,40.65681207,99.79912692,71.28509066,0.286914605,1
99.57201141,215.8488124,3.837566247,60.06137373,173.3594863,123.8282045,0.538695579,1
99.57201141,290.9101386,3.837566247,72.02155761,245.5299901,175.3785644,0.657722443,1
99.57201141,191.7967834,3.837566247,54.1687735,148.502464,106.0731886,0.480846291,1
99.57201141,111.0902642,3.837566247,40.65681207,99.79912692,71.28509066,0.103683729,1
99.57201141,117.2228236,3.837566247,40.65681207,99.79912692,71.28509066,0.150574877,1
132.2831082,185.5080879,3.837566247,41.95690596,115.4057877,82.4327055,0.286914605,1
132.2831082,286.7588131,3.837566247,67.24669685,222.7622818,159.1159156,0.538695579,1
148.7734534,208.6334322,3.837566247,43.28272542,123.8121487,88.43724908,0.286914605,1
79.03455976,110.8346354,3.837566247,47.85600906,117.9342864,84.238776,0.286914605,1
79.03455976,171.3284247,3.837566247,56.02646913,147.3568431,105.254888,0.538695579,1
79.03455976,230.9078064,3.837566247,66.67332188,200.8358961,143.4542115,0.657722443,1
79.03455976,152.2373017,3.837566247,50.82087346,128.0516151,91.46543938,0.480846291,1
79.03455976,88.17708915,3.837566247,47.85600906,117.9342864,84.238776,0.103683729,1
79.03455976,93.04476354,3.837566247,47.85600906,117.9342864,84.238776,0.150574877,1
79.03455976,242.2378273,3.837566247,67.96654281,210.4025766,150.2875547,0.673731553,1
45.29836243,63.52445686,3.837566247,59.05975116,144.3014939,103.0724957,0.286914605,1
45.29836243,98.19624606,3.837566247,59.05975116,144.3014939,103.0724957,0.538695579,1
45.29836243,132.3439459,3.837566247,59.05975116,144.3014939,103.0724957,0.657722443,1
45.29836243,87.25424025,3.837566247,59.05975116,144.3014939,103.0724957,0.480846291,1
45.29836243,50.53836897,3.837566247,59.05975116,144.3014939,103.0724957,0.103683729,1
45.29836243,53.32825834,3.837566247,59.05975116,144.3014939,103.0724957,0.150574877,1
45.29836243,138.837705,3.837566247,59.87749754,148.1959689,105.8542635,0.673731553,1
138.3445728,194.0084227,3.837566247,42.43382405,118.4159915,84.58285111,0.286914605,1
138.3445728,299.8986494,3.837566247,68.68465781,233.0985539,166.4989671,0.538695579,1
166.8289472,233.9536727,3.837566247,44.83462055,133.8013507,95.57239339,0.286914605,1
40.46175289,56.74180563,3.837566247,60.0110594,146.7325446,104.8089604,0.286914605,1
40.46175289,87.71160877,3.837566247,60.0110594,146.7325446,104.8089604,0.538695579,1
40.46175289,118.2132808,3.837566247,60.0110594,146.7325446,104.8089604,0.657722443,1
40.46175289,77.9379059,3.837566247,60.0110594,146.7325446,104.8089604,0.480846291,1
40.46175289,45.14227198,3.837566247,60.0110594,146.7325446,104.8089604,0.103683729,1
40.46175289,47.6342785,3.837566247,60.0110594,146.7325446,104.8089604,0.150574877,1
40.46175289,124.0136864,3.837566247,60.0110594,146.7325446,104.8089604,0.673731553,1
40.46175289,285.8296073,3.837566247,64.45850999,250.3649956,178.8321397,0.858441002,1
40.46175289,45.65313115,3.837566247,60.0110594,146.7325446,104.8089604,0.11371352,1
62.08722632,87.0684307,3.837566247,54.20562652,133.0400874,95.02863385,0.286914605,1
62.08722632,134.5905729,3.837566247,54.20562652,133.0400874,95.02863385,0.538695579,1
62.08722632,181.3943834,3.837566247,62.5727348,169.5993918,121.1424227,0.657722443,1
62.08722632,119.593148,3.837566247,54.20562652,133.0400874,95.02863385,0.480846291,1
62.08722632,69.2693286,3.837566247,54.20562652,133.0400874,95.02863385,0.103683729,1
62.08722632,73.09323047,3.837566247,54.20562652,133.0400874,95.02863385,0.150574877,1
62.08722632,190.2949147,3.837566247,63.76423319,176.6865851,126.2047037,0.673731553,1
199.0520069,279.1418927,3.837566247,47.84848324,153.6532344,109.7523103,0.286914605,1
180.4249018,253.0200492,3.837566247,46.06932035,141.8621775,101.3301268,0.286914605,1
39.69991957,55.67344365,3.837566247,60.13593269,147.0783148,105.0559392,0.286914605,1
39.69991957,86.06013246,3.837566247,60.13593269,147.0783148,105.0559392,0.538695579,1
39.69991957,115.9875043,3.837566247,60.13593269,147.0783148,105.0559392,0.657722443,1
39.69991957,76.47045356,3.837566247,60.13593269,147.0783148,105.0559392,0.480846291,1
39.69991957,44.29231159,3.837566247,60.13593269,147.0783148,105.0559392,0.103683729,1
39.69991957,46.73739742,3.837566247,60.13593269,147.0783148,105.0559392,0.150574877,1
39.69991957,121.6786971,3.837566247,60.13593269,147.0783148,105.0559392,0.673731553,1
39.69991957,280.4478701,3.837566247,64.24622077,246.6036805,176.1454861,0.858441002,1
39.69991957,44.79355206,3.837566247,60.13593269,147.0783148,105.0559392,0.11371352,1
163.8995097,229.8455567,3.837566247,44.57591543,132.1250541,94.37503866,0.286914605,1
45.8909094,64.35541901,3.837566247,58.92607814,143.9765631,102.8404022,0.286914605,1
45.8909094,99.48074919,3.837566247,58.92607814,143.9765631,102.8404022,0.538695579,1
45.8909094,134.0751344,3.837566247,58.95026242,144.085985,102.9185607,0.657722443,1
45.8909094,88.39561123,3.837566247,58.92607814,143.9765631,102.8404022,0.480846291,1
45.8909094,51.19946037,3.837566247,58.92607814,143.9765631,102.8404022,0.103683729,1
45.8909094,54.02584423,3.837566247,58.92607814,143.9765631,102.8404022,0.150574877,1
45.8909094,140.6538383,3.837566247,60.00810755,149.1142562,106.510183,0.673731553,1
166.1365111,232.9826304,3.837566247,44.77323219,133.4031822,95.28798726,0.286914605,1
68.91033792,96.63686618,3.837566247,51.77163412,127.367123,90.97651641,0.286914605,1
68.91033792,149.3814817,3.837566247,54.19945786,135.9999161,97.14279721,0.538695579,1
68.91033792,201.328824,3.837566247,64.19335937,181.6343089,129.7387921,0.657722443,1
68.91033792,132.7359061,3.837566247,51.77163412,127.367123,90.97651641,0.480846291,1
68.91033792,76.88172148,3.837566247,51.77163412,127.367123,90.97651641,0.103683729,1
68.91033792,81.12585326,3.837566247,51.77163412,127.367123,90.97651641,0.150574877,1
68.91033792,211.2074843,3.837566247,65.43147006,189.6848096,135.4891497,0.673731553,1
123.736035,173.5220435,3.837566247,41.30546325,111.3191422,79.51367301,0.286914605,1
123.736035,268.230759,3.837566247,65.29094918,208.9285718,149.2346941,0.538695579,1
178.7399574,250.6571564,20.67563949,161.7835393,752.3433418,537.3881013,0.286914605,1
136.5510556,191.493272,20.67563949,148.6391339,627.4100589,448.1500421,0.286914605,1
136.5510556,296.0107239,20.67563949,281.0540842,1238.683939,884.7742423,0.538695579,1
171.1722498,240.0445317,20.67563949,159.2751266,728.1608847,520.1149177,0.286914605,1
99.57201141,139.6354659,20.67563949,145.8379857,532.6260673,380.4471909,0.286914605,1
99.57201141,215.8488124,20.67563949,248.9835162,934.0081735,667.1486954,0.538695579,1
99.57201141,290.9101386,20.67563949,300.0220709,1326.509838,947.5070268,0.657722443,1
99.57201141,191.7967834,20.67563949,218.011013,800.0860992,571.4900709,0.480846291,1
99.57201141,111.0902642,20.67563949,145.8379857,532.6260673,380.4471909,0.103683729,1
99.57201141,117.2228236,20.67563949,145.8379857,532.6260673,380.4471909,0.150574877,1
132.2831082,185.5080879,20.67563949,147.4254973,616.1176612,440.0840437,0.286914605,1
132.2831082,286.7588131,20.67563949,277.2101798,1200.175406,857.2681474,0.538695579,1
148.7734534,208.6334322,20.67563949,152.2348043,661.1211055,472.2293611,0.286914605,1
79.03455976,110.8346354,20.67563949,188.1608031,635.3940576,453.8528983,0.286914605,1
79.03455976,171.3284247,20.67563949,232.780834,793.9138425,567.0813161,0.538695579,1
79.03455976,230.9078064,20.67563949,285.8980334,1082.042711,772.8876504,0.657722443,1
79.03455976,152.2373017,20.67563949,204.4260851,689.9031469,492.787962,0.480846291,1
79.03455976,88.17708915,20.67563949,188.1608031,635.3940576,453.8528983,0.103683729,1
79.03455976,93.04476354,20.67563949,188.1608031,635.3940576,453.8528983,0.150574877,1
79.03455976,242.2378273,20.67563949,291.0422262,1133.585075,809.7036248,0.673731553,1
45.29836243,63.52445686,20.67563949,258.3717316,777.4525504,555.3232503,0.286914605,1
45.29836243,98.19624606,20.67563949,258.3717316,777.4525504,555.3232503,0.538695579,1
45.29836243,132.3439459,20.67563949,258.3717316,777.4525504,555.3232503,0.657722443,1
45.29836243,87.25424025,20.67563949,258.3717316,777.4525504,555.3232503,0.480846291,1
45.29836243,50.53836897,20.67563949,258.3717316,777.4525504,555.3232503,0.103683729,1
45.29836243,53.32825834,20.67563949,258.3717316,777.4525504,555.3232503,0.150574877,1
45.29836243,138.837705,20.67563949,262.5678705,798.4347966,570.310569,0.673731553,1
138.3445728,194.0084227,20.67563949,149.1556679,632.2295448,451.592532,0.286914605,1
138.3445728,299.8986494,20.67563949,282.7640432,1255.864096,897.0457829,0.538695579,1
166.8289472,233.9536727,20.67563949,157.8650047,714.6308723,510.450623,0.286914605,1
40.46175289,56.74180563,20.67563949,264.6069867,790.5503116,564.678794,0.286914605,1
40.46175289,87.71160877,20.67563949,264.6069867,790.5503116,564.678794,0.538695579,1
40.46175289,118.2132808,20.67563949,264.6069867,790.5503116,564.678794,0.657722443,1
40.46175289,77.9379059,20.67563949,264.6069867,790.5503116,564.678794,0.480846291,1
40.46175289,45.14227198,20.67563949,264.6069867,790.5503116,564.678794,0.103683729,1
40.46175289,47.6342785,20.67563949,264.6069867,790.5503116,564.678794,0.150574877,1
40.46175289,124.0136864,20.67563949,264.6069867,790.5503116,564.678794,0.673731553,1
40.46175289,285.8296073,20.67563949,252.7737372,1348.890431,963.4931653,0.858441002,1
40.46175289,45.65313115,20.67563949,264.6069867,790.5503116,564.678794,0.11371352,1
62.08722632,87.0684307,20.67563949,227.1349355,716.7795179,511.9853699,0.286914605,1
62.08722632,134.5905729,20.67563949,227.1349355,716.7795179,511.9853699,0.538695579,1
62.08722632,181.3943834,20.67563949,271.2303314,913.749928,652.67852,0.657722443,1
62.08722632,119.593148,20.67563949,227.1349355,716.7795179,511.9853699,0.480846291,1
62.08722632,69.2693286,20.67563949,227.1349355,716.7795179,511.9853699,0.103683729,1
62.08722632,73.09323047,20.67563949,227.1349355,716.7795179,511.9853699,0.150574877,1
62.08722632,190.2949147,20.67563949,276.7046222,951.9335698,679.9525498,0.673731553,1
199.0520069,279.1418927,20.67563949,168.8457161,821.0574593,586.4696138,0.286914605,1
180.4249018,253.0200492,20.67563949,162.3509595,757.8325573,541.3089695,0.286914605,1
39.69991957,55.67344365,20.67563949,265.4247049,792.4132167,566.0094405,0.286914605,1
39.69991957,86.06013246,20.67563949,265.4247049,792.4132167,566.0094405,0.538695579,1
39.69991957,115.9875043,20.67563949,265.4247049,792.4132167,566.0094405,0.657722443,1
39.69991957,76.47045356,20.67563949,265.4247049,792.4132167,566.0094405,0.480846291,1
39.69991957,44.29231159,20.67563949,265.4247049,792.4132167,566.0094405,0.103683729,1
39.69991957,46.73739742,20.67563949,265.4247049,792.4132167,566.0094405,0.150574877,1
39.69991957,121.6786971,20.67563949,265.4247049,792.4132167,566.0094405,0.673731553,1
39.69991957,280.4478701,20.67563949,252.7391142,1328.62561,949.0182926,0.858441002,1
39.69991957,44.79355206,20.67563949,265.4247049,792.4132167,566.0094405,0.11371352,1
163.8995097,229.8455567,20.67563949,156.9260733,705.6491585,504.0351132,0.286914605,1
45.8909094,64.35541901,20.67563949,257.4968494,775.7019218,554.0728013,0.286914605,1
45.8909094,99.48074919,20.67563949,257.4968494,775.7019218,554.0728013,0.538695579,1
45.8909094,134.0751344,20.67563949,257.6235399,776.2914541,554.4938958,0.657722443,1
45.8909094,88.39561123,20.67563949,257.4968494,775.7019218,554.0728013,0.480846291,1
45.8909094,51.19946037,20.67563949,257.4968494,775.7019218,554.0728013,0.103683729,1
45.8909094,54.02584423,20.67563949,257.4968494,775.7019218,554.0728013,0.150574877,1
45.8909094,140.6538383,20.67563949,263.055464,803.3822496,573.844464,0.673731553,1
166.1365111,232.9826304,20.67563949,157.6421834,712.4973817,508.9267012,0.286914605,1
68.91033792,96.63686618,20.67563949,211.9400417,686.2153114,490.1537938,0.286914605,1
68.91033792,149.3814817,20.67563949,225.3659256,732.7261745,523.3758389,0.538695579,1
68.91033792,201.328824,20.67563949,277.1251524,978.5904001,698.9931429,0.657722443,1
68.91033792,132.7359061,20.67563949,211.9400417,686.2153114,490.1537938,0.480846291,1
